State,State_Code,County,County_Code,Payam,Payam_Code,Facility_Name,Type,Facilities_Code,Latitude,Longitude,COUNT
Lakes,SS04,Cueibet,SS0402,Duony,SS040203,Mayath PHCU,PHCU,"84010302","6.99032","29.32876","1"
Lakes,SS04,Cueibet,SS0402,Malou Pec,SS040204,Langdit PHCU,PHCU,"84010401","7.059","29.09","1"
Lakes,SS04,Cueibet,SS0402,Malou Pec,SS040204,Malou Pec PHCC,PHCC,"84010402","7.110418","29.029535","1"
Lakes,SS04,Cueibet,SS0402,Malou Pec,SS040204,Cueicok PHCU,PHCU,"84010403","0","0","1"
Lakes,SS04,Cueibet,SS0402,Ngap,SS040205,Agangrial PHCU,PHCU,"84010501","6.8523","29.22549","1"
Lakes,SS04,Cueibet,SS0402,Ngap,SS040205,Mayen Thon PHCU,PHCU,"84010502","6.97154","29.22183","1"
Lakes,SS04,Cueibet,SS0402,Ngap,SS040205,St. Josephine Bhakita PHCC,PHCC,"84010503","6.85115","29.22207","1"
Lakes,SS04,Cueibet,SS0402,Pagor,SS040206,Pagor PHCU,PHCU,"84010601","0","0","1"
Lakes,SS04,Cueibet,SS0402,Pagor,SS040206,Tiap Tiap PHCU,PHCU,"84010602","7.325156","29.324202","1"
Lakes,SS04,Rumbek North,SS0405,Aloor,SS040501,Aloor PHCU,PHCU,"84020101","7.793978","29.653731","1"
Lakes,SS04,Rumbek North,SS0405,Malueeth,SS040503,Achiek PHCU,PHCU,"84020301","7.705425","29.639794","1"
Lakes,SS04,Rumbek North,SS0405,Malueeth,SS040503,Malueth PHCU,PHCU,"84020302","0","0","1"
Lakes,SS04,Rumbek North,SS0405,Maper,SS040504,Maper 2 PHCU,PHCU,"84020401","7.69195","29.71302","1"
Lakes,SS04,Rumbek North,SS0405,Maper,SS040504,Maper PHCC,PHCC,"84020402","7.693225","29.720686","1"
Lakes,SS04,Rumbek North,SS0405,Mayen,SS040505,Amok PHCU,PHCU,"84020501","7.564997","29.6894","1"
Lakes,SS04,Rumbek North,SS0405,Mayen,SS040505,Mayen PHCU,PHCU,"84020502","7.48755","29.663972","1"
Lakes,SS04,Rumbek North,SS0405,Wun-Rieng,SS040506,Wun-rieng PHCU,PHCU,"84020601","7.664719","29.7159","1"
Lakes,SS04,Rumbek Centre,SS0403,Amongpiny,SS040301,Adir-Dir PHCU,PHCU,"84030101","6.678153","29.750506","1"
Lakes,SS04,Rumbek Centre,SS0403,Amongpiny,SS040301,Amongpiny PHCC,PHCC,"84030102","7.035389","30.073722","1"
Lakes,SS04,Rumbek Centre,SS0403,Amongpiny,SS040301,Cuei-Adukan PHCU,PHCU,"84030103","0","0","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Abarkou PHCU,PHCU,"84030201","6.83626","29.72384","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Abinajok PHCU,PHCU,"84030202","6.73974","29.6634","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Akoljal PHCU,PHCU,"84030203","6.798819","29.827431","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Deng Nhial PHCU,PHCU,"84030204","6.82402","29.67761","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Kiir Mayardit Woman Hospital,Hospital,"84030205","6.80014","29.69041","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Malual Bab PHCC,PHCC,"84030206","6.80017","29.67544","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Police HQs PHCC,PHCC,"84030207","6.81284","29.66545","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Rumbek Central Prison PHCC,PHCC,"84030208","6.80734","29.6752","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Rumbek State Hospital,Hospital,"84030209","6.810214","29.678024","1"
Lakes,SS04,Rumbek Centre,SS0403,Jiir,SS040302,Panda Military PHCU,PHCU,"84030210","0","0","1"
Lakes,SS04,Rumbek Centre,SS0403,Malek,SS040703,Ayai PHCU,PHCU,"84030301","6.88176","29.62642","1"
Lakes,SS04,Rumbek Centre,SS0403,Malek,SS040703,Malek PHCC,PHCC,"84030302","7.20587","29.71994","1"
Lakes,SS04,Rumbek Centre,SS0403,Malek,SS040703,Mathiang PHCU,PHCU,"84030303","0","0","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Abeer PHCU,PHCU,"84030401","6.87239","29.57524","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Colocok PHCU,PHCU,"84030402","6.76047","29.54206","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,D.O.R (Sign of Hope) PHCC,PHCC,"84030403","0","0","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Mabui PHCU,PHCU,"84030404","6.84022","29.65932","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Matangai DTC PHCC,PHCC,"84030405","6.847714","29.616747","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Mathiangdhiei PHCU,PHCU,"84030406","6.777697","29.643856","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Nyang Koot PHCU,PHCU,"84030407","6.87041","29.67145","1"
Lakes,SS04,Rumbek Centre,SS0403,Matangai,SS040304,Mary Ward PHCC,PHCC,"84030408","0","0","1"
Lakes,SS04,Rumbek Centre,SS0403,Mayom,SS040305,Bal-Wau PHCU,PHCU,"84030501","6.741952","29.50321","1"
Lakes,SS04,Rumbek Centre,SS0403,Mayom,SS040305,Bar-Chol PHCU,PHCU,"84030502","6.88428","29.54205","1"
Lakes,SS04,Wulu,SS0406,Bargel,SS040601,Bahr Gel PHCU,PHCU,"84040101","6.720772","29.155027","1"
Lakes,SS04,Wulu,SS0406,Bargel,SS040601,Gulmar PHCU,PHCU,"84040102","6.569103","29.480003","1"
Lakes,SS04,Wulu,SS0406,Bargel,SS040601,Makila PHCU,PHCU,"84040103","0","0","1"
Lakes,SS04,Wulu,SS0406,Bargel,SS040601,Makor PHCU,PHCU,"84040104","6.600477","29.309978","1"
Lakes,SS04,Wulu,SS0406,Bargel,SS040601,Morkuec PHCU,PHCU,"84040105","6.68838","29.50223","1"
Lakes,SS04,Wulu,SS0406,Domoloto,SS040602,Doteku PHCU,PHCU,"84040201","6.13464","29.47885","1"
Lakes,SS04,Wulu,SS0406,Domoloto,SS040602,Dokuru PHCU,PHCU,"84040202","6.36637","29.63241","1"
Lakes,SS04,Wulu,SS0406,Domoloto,SS040602,Nuktamanga PHCU,PHCU,"84040203","6.24655","29.61973","1"
Lakes,SS04,Wulu,SS0406,Domoloto,SS040602,Wako PHCU,PHCU,"84040204","6.09382","29.76799","1"
Lakes,SS04,Wulu,SS0406,Makundi,SS040603,Laam PHCU,PHCU,"84040301","6.329761","29.91455","1"
Lakes,SS04,Wulu,SS0406,Wulu,SS040604,Guba PHCU,PHCU,"84040401","6.467142","29.549952","1"
Lakes,SS04,Wulu,SS0406,Wulu,SS040604,Tonjo PHCU,PHCU,"84040402","6.332184","29.726893","1"
Lakes,SS04,Wulu,SS0406,Wulu,SS040604,Wulu Gedim PHCU,PHCU,"84040403","0","0","1"
Lakes,SS04,Wulu,SS0406,Wulu,SS040604,Wulu Hospital,Hospital,"84040404","6.508636","29.627166","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Aduel PHCC,PHCC,"84050101","6.629494","29.897931","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Awac PHCU,PHCU,"84050102","6.5205","29.80866","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Bar-Aliap PHCU,PHCU,"84050103","6.59546","29.87975","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Dhiau-Kuei PHCU,PHCU,"84050104","6.560308","29.838606","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Mabor Duang PHCC,PHCC,"84050105","6.51803","29.83922","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Majak-Jier PHCU,PHCU,"84050106","6.56029","29.84991","1"
Lakes,SS04,Rumbek East,SS0404,Aduel,SS040401,Manai PHCU,PHCU,"84050107","6.491953","29.835431","1"
Lakes,SS04,Rumbek East,SS0404,Akot,SS040402,Akot PHCC,PHCC,"84050201","6.5536","30.037817","1"
Lakes,SS04,Rumbek East,SS0404,Akot,SS040402,War-Liet PHCU,PHCU,"84050202","6.49923","29.97201","1"
Lakes,SS04,Rumbek East,SS0404,Atiaba,SS040403,Atiaba PHCU,PHCU,"84050301","6.57394","29.96268","1"
Lakes,SS04,Rumbek East,SS0404,Atiaba,SS040403,Maboric PHCU,PHCU,"84050302","6.50482","29.87485","1"
Lakes,SS04,Rumbek East,SS0404,Cueicok,SS040404,Cueicok PHCU,PHCU,"84050401","6.72545","29.74546","1"
Lakes,SS04,Rumbek East,SS0404,Cueicok,SS040404,Makembele PHCU,PHCU,"84050402","0","0","1"
Lakes,SS04,Rumbek East,SS0404,Maleng-agok,SS040405,Kuelkuec PHCU,PHCU,"84050501","6.674678","29.652981","1"
Lakes,SS04,Rumbek East,SS0404,Maleng-agok,SS040405,Malengok PHCU,PHCU,"84050502","6.706444","29.765564","1"
Lakes,SS04,Rumbek East,SS0404,Maleng-agok,SS040405,Amer PHCU,PHCU,"84050503","6.631736","29.769672","1"
Lakes,SS04,Rumbek East,SS0404,Maleng-agok,SS040405,Malou PHCU,PHCU,"84050504","6.624911","29.744347","1"
Lakes,SS04,Rumbek East,SS0404,Maleng-agok,SS040405,Mathiang Kok PHCU,PHCU,"84050505","6.624911","29.744347","1"
Lakes,SS04,Rumbek East,SS0404,Pacong,SS040406,Pacong PHCC,PHCC,"84050601","6.69274","29.78907","1"
Lakes,SS04,Rumbek East,SS0404,Pacong,SS040406,Panawac PHCU,PHCU,"84050602","6.67585","29.81363","1"
Lakes,SS04,Rumbek East,SS0404,Paloch,SS070905,Pagang PHCU,PHCU,"84050701","0","0","1"
Lakes,SS04,Rumbek East,SS0404,Paloch,SS070905,Paloc Centre PHCC,PHCC,"84050702","6.76723","30.10266","1"
Lakes,SS04,Yirol West,SS0408,Abang,SS040801,Aruau PHCU,PHCU,"84060101","6.65581","30.62861","1"
Lakes,SS04,Yirol West,SS0408,Abang,SS040801,Betoi PHCU,PHCU,"84060102","6.63783","30.68849","1"
Lakes,SS04,Yirol West,SS0408,Abang,SS040801,Pankar PHCU,PHCU,"84060103","6.57765","30.47834","1"
Lakes,SS04,Yirol West,SS0408,Aluakluak,SS040802,Agany PHCU,PHCU,"84060201","6.43659","30.05486","1"
Lakes,SS04,Yirol West,SS0408,Aluakluak,SS040802,Aluak Luak PHCC,PHCC,"84060202","6.4682","30.1051","1"
Lakes,SS04,Yirol West,SS0408,Anuol,SS040803,Anuol PHCC,PHCC,"84060301","6.25813","30.38268","1"
Lakes,SS04,Yirol West,SS0408,Anuol,SS040803,Mageng PHCU,PHCU,"84060302","6.32161","30.32244","1"
Lakes,SS04,Yirol West,SS0408,Geng-Geng,SS040804,Pabur PHCU,PHCU,"84060401","6.43261","30.59899","1"
Lakes,SS04,Yirol West,SS0408,Gher,SS040805,Pandit PHCU,PHCU,"84060501","6.59416","30.15039","1"
Lakes,SS04,Yirol West,SS0408,Mapuordit,SS040806,Mapuordit County Hospital,Hospital,"84060601","0","0","1"
Lakes,SS04,Yirol West,SS0408,Mapuordit,SS040806,Wouwou PHCU,PHCU,"84060602","0","0","1"
Lakes,SS04,Yirol West,SS0408,Yirol,SS040807,St. Joseph TB PHCC,PHCC,"84060701","6.54828","30.49488","1"
Lakes,SS04,Yirol West,SS0408,Yirol,SS040807,Yirol County Hospital,Hospital,"84060702","6.55331","30.50172","1"
Lakes,SS04,Yirol West,SS0408,Yirol,SS040807,St Mary's PHCC,PHCC,"84060703","0","0","1"
Lakes,SS04,Yirol East,SS0407,Adior,SS040701,Adior PHCC,PHCC,"84070101","6.78063","30.72161","1"
Lakes,SS04,Yirol East,SS0407,Adior,SS040701,Billing PHCU,PHCU,"84070102","6.74188","30.65781","1"
Lakes,SS04,Yirol East,SS0407,Adior,SS040701,Shambe PHCU,PHCU,"84070103","7.10574","30.77384","1"
Lakes,SS04,Yirol East,SS0407,Lekakedu,SS040702,Lekakudu PHCU,PHCU,"84070201","6.67716","30.58644","1"
Lakes,SS04,Yirol East,SS0407,Malek,SS040703,Langmatot PHCU,PHCU,"84070301","6.641073","30.9708","1"
Lakes,SS04,Yirol East,SS0407,Malek,SS040703,Malek PHCU,PHCU,"84070302","6.7211","30.79634","1"
Lakes,SS04,Yirol East,SS0407,Pagarau,SS040704,Pagarau PHCU,PHCU,"84070401","6.74065","30.40829","1"
Lakes,SS04,Yirol East,SS0407,Pagarau,SS040704,Nyang PHCC,PHCC,"84070402","6.70794","30.60554","1"
Lakes,SS04,Yirol East,SS0407,Tinagau,SS040705,Acigor PHCU,PHCU,"84070501","6.71116","30.49647","1"
Lakes,SS04,Yirol East,SS0407,Yali,SS040706,KAP PHCU,PHCU,"84070601","6.71586","30.44643","1"
Lakes,SS04,Yirol East,SS0407,Yali,SS040706,Thonabutkok PHCU,PHCU,"84070602","6.67889","30.4159","1"
Lakes,SS04,Awerial,SS0401,Abuyong,SS040101,Abuyung PHCU,PHCU,"84080101","6.35458","31.12789","1"
Lakes,SS04,Awerial,SS0401,Bun-Agok,SS040103,Bunagok PHCC,PHCC,"84080401","6.21347","30.99541","1"
Lakes,SS04,Awerial,SS0401,Dor,SS040104,Awerial PHCU,PHCU,"84080501","6.128161","31.170486","1"
Lakes,SS04,Awerial,SS0401,Dor,SS040104,Dor PHCU,PHCU,"84080502","6.05065","31.28618","1"
Lakes,SS04,Awerial,SS0401,Puluk,SS040107,Kalthok PHCU,PHCU,"84080801","5.880311","31.520667","1"
Lakes,SS04,Awerial,SS0401,Puluk,SS040107,Mingkaman PHCC,PHCC,"84080802","6.056303","31.512286","1"
Lakes,SS04,Awerial,SS0401,Puluk,SS040107,Mingkaman RH PHCU,PHCU,"84080803","0","0","1"
Abyei Adminstrative Area,SS00,Abyei AA,SS0001,Abyei AA,SS000101,Abyei Civil Hospital,Hospital,"85010101","9.605147","28.431994","1"
Abyei Adminstrative Area,SS01,Abyei AA,SS0001,Abyei AA,SS000101,Amenth bek Hospital,Hospital,"85010102","9.58495","28.45958","1"
Abyei Adminstrative Area,SS02,Abyei AA,SS0001,Abyei AA,SS000101,Wunrok PHCU,PHCU,"85010103","9.55711","28.43388","1"
Abyei Adminstrative Area,SS03,Abyei AA,SS0001,Abyei AA,SS000101,Agany Tok PHCU,PHCU,"85010201","9.52756","28.43435","1"
Abyei Adminstrative Area,SS04,Abyei AA,SS0001,Abyei AA,SS000101,Awalnhom PHCU,PHCU,"85010202","9.52756","28.484698","1"
Abyei Adminstrative Area,SS05,Abyei AA,SS0001,Abyei AA,SS000101,dokra PHCU,PHCU,"85010203","0","0","1"
Abyei Adminstrative Area,SS06,Abyei AA,SS0001,Abyei AA,SS000101,Mading Achueng PHCU,PHCU,"85010204","9.52397","28.46031","1"
Abyei Adminstrative Area,SS07,Abyei AA,SS0001,Abyei AA,SS000101,Malual Aleiu PHCU,PHCU,"85010205","9.451147","28.440656","1"
Abyei Adminstrative Area,SS08,Abyei AA,SS0001,Abyei AA,SS000101,Abyei PHCC,PHCC,"85010301","0","0","1"
Abyei Adminstrative Area,SS09,Abyei AA,SS0001,Abyei AA,SS000101,Amiet PHCU,PHCU,"85010302","0","0","1"
Abyei Adminstrative Area,SS10,Abyei AA,SS0001,Abyei AA,SS000101,Agok PHCC,PHCC,"85010401","9.35709","28.5827","1"
Abyei Adminstrative Area,SS11,Abyei AA,SS0001,Abyei AA,SS000101,Awal PHCU,PHCU,"85010402","9.432431","28.621689","1"
Abyei Adminstrative Area,SS12,Abyei AA,SS0001,Abyei AA,SS000101,Juljok PHCC,PHCC,"85010403","9.365942","28.605314","1"
Abyei Adminstrative Area,SS13,Abyei AA,SS0001,Abyei AA,SS000101,Mading Jok Thiang PHCU,PHCU,"85010404","0","0","1"
Abyei Adminstrative Area,SS14,Abyei AA,SS0001,Abyei AA,SS000101,Miyom Ngok PHCU,PHCU,"85010405","9.3635","28.64108","1"
Abyei Adminstrative Area,SS15,Abyei AA,SS0001,Abyei AA,SS000101,Rumamer PHCC,PHCC,"85010406","9.43965","28.612522","1"
Abyei Adminstrative Area,SS16,Abyei AA,SS0001,Abyei AA,SS000101,Wunchuei PHCU,PHCU,"85010407","9.397544","28.674119","1"
Abyei Adminstrative Area,SS17,Abyei AA,SS0001,Abyei AA,SS000101,Ganga PHCU,PHCU,"85010501","0","0","1"
Abyei Adminstrative Area,SS18,Abyei AA,SS0001,Abyei AA,SS000101,Mijak PHCU,PHCU,"85010502","9.53353","28.53028","1"
Western Equatoria,SS10,Tambura,SS1009,Mupoi,SS100901,Mabia PHCU,PHCU,"91010101","5.56203","27.52416","1"
Western Equatoria,SS10,Tambura,SS1009,Mupoi,SS100901,Mupoi PHCC,PHCC,"91010102","5.562197","27.524122","1"
Western Equatoria,SS10,Tambura,SS1009,Mupoi,SS100901,Nangongo PHCU,PHCU,"91010103","5.625969","27.475111","1"
Western Equatoria,SS10,Tambura,SS1009,Source Yubu,SS100903,Bambu PHCU,PHCU,"91010201","5.45248","27.34636","1"
Western Equatoria,SS10,Tambura,SS1009,Source Yubu,SS100903,Mabenge PHCU,PHCU,"91010202","5.496564","27.297333","1"
Western Equatoria,SS10,Tambura,SS1009,Source Yubu,SS100903,Ngboko PHCU,PHCU,"91010203","5.39105","27.29914","1"
Western Equatoria,SS10,Tambura,SS1009,Source Yubu,SS100903,Source Yubu PHCC,PHCC,"91010204","5.3885","27.25123","1"
Western Equatoria,SS10,Tambura,SS1009,Source Yubu,SS100903,Kpotonayo  PHCU,PHCU,"91010205","0","0","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,140th SPLA Batalion PHCU,PHCU,"91010301","5.6084","27.47534","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Akpa PHCU,PHCU,"91010302","5.568864","27.340872","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Bakiringba PHCU,PHCU,"91010303","5.651261","27.410853","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Basanabaru PHCU,PHCU,"91010304","0","0","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Bavuru PHCU,PHCU,"91010305","5.51197","27.44779","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Dingimo PHCU,PHCU,"91010306","5.606425","27.348189","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Gamunakpe PHCU,PHCU,"91010307","5.572917","27.496853","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Mabaiku PHCU,PHCU,"91010308","5.56584","27.43262","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Mangburu PHCU,PHCU,"91010309","5.65999","27.50468","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Matakurungu PHCU,PHCU,"91010310","5.579233","27.457069","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Matato PHCU,PHCU,"91010311","5.6261","27.40621","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Nabaria PHCU,PHCU,"91010312","5.634566","27.447814","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Nzama PHCU,PHCU,"91010313","5.61989","27.52509","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Sinakpuro PHCU,PHCU,"91010314","5.590556","27.405381","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Sinawiri PHCU,PHCU,"91010315","0","0","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Tambura County Hospital,Hospital,"91010316","5.60033","27.47496","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Tambura PHCC,PHCC,"91010317","5.59978","27.47544","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,St. Bakheta PHCU,PHCU,"91010318","5.61087","27.47436","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,Gbatanzere PHCU,PHCU,"91010319","5.45235","27.2762","1"
Western Equatoria,SS10,Tambura,SS1009,Tambura,SS100904,YDA Clinic PHCU,PHCU,"91010320","5.60121","27.47141","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Bassan PHCU,PHCU,"91020101","6.042","27.19969","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Dangu PHCU,PHCU,"91020102","6.4733","27.73456","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Guruvanza PHCU,PHCU,"91020103","6.0026","27.29813","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Namutina PHCC,PHCC,"91020104","6.4733","27.73456","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Ngogala PHCU,PHCU,"91020105","6.00095","27.07354","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Ngonzorono PHCU,PHCU,"91020106","5.87356","27.38218","1"
Western Equatoria,SS10,Nagero,SS1007,Namutina,SS100702,Naita PHCU,PHCU,"91020107","0","0","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Bandala PHCU,PHCU,"91020201","6.116881","27.72267","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Diayanga PHCU,PHCU,"91020202","6.48103","27.83215","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Kuro PHCU,PHCU,"91020203","6.242303","27.734034","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Maringindo PHCU,PHCU,"91020204","6.182791","27.443532","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Nagero PHCC,PHCC,"91020205","6.3876","27.76498","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Zomoi PHCU,PHCU,"91020206","6.6391","27.91571","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Boo PHCU,PHCU,"91020207","0","0","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Duma PHCC,PHCC,"91020208","6.4733","27.73456","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Ngoni PHCU,PHCU,"91020209","0","0","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Bangaru PHCU,PHCU,"91020210","0","0","1"
Western Equatoria,SS10,Nagero,SS1007,Nagero,SS100701,Kpangu PHCU,PHCU,"91020211","0","0","1"
Western Equatoria,SS10,Nzara,SS1008,Basukangbi,SS100801,Basukangbi PHCC,PHCC,"91030101","4.68345","28.0542","1"
Western Equatoria,SS10,Nzara,SS1008,Nzara Centre,SS100802,Namaiku PHCU,PHCU,"91030201","4.6864","28.22737","1"
Western Equatoria,SS10,Nzara,SS1008,Nzara Centre,SS100802,Nzara Hospital,Hospital,"91030202","0","0","1"
Western Equatoria,SS10,Nzara,SS1008,Nzara Centre,SS100802,Nzara PHCC,PHCC,"91030203","0","0","1"
Western Equatoria,SS10,Nzara,SS1008,Nzara Centre,SS100802,Yabuwa PHCU,PHCU,"91030204","4.64925","28.26809","1"
Western Equatoria,SS10,Nzara,SS1008,Nzara Centre,SS100802,Good Samaritan PHCC,PHCC,"91030205","4.63682","28.25489","1"
Western Equatoria,SS10,Nzara,SS1008,Ringasi,SS100803,Ringasi PHCC,PHCC,"91030301","4.92856","28.17807","1"
Western Equatoria,SS10,Nzara,SS1008,Sakure,SS100804,Nangirimo PHCU,PHCU,"91030401","4.4698","28.20638","1"
Western Equatoria,SS10,Nzara,SS1008,Sakure,SS100804,Sakure PHCC,PHCC,"91030402","4.39657","28.21161","1"
Western Equatoria,SS10,Nzara,SS1008,Sangua,SS100805,Sangua Two PHCU,PHCU,"91030501","4.62034","28.21298","1"
Western Equatoria,SS10,Ezo,SS1001,Andari,SS100101,Andari PHCU,PHCU,"91040101","4.94728","27.7254","1"
Western Equatoria,SS10,Ezo,SS1001,Andari,SS100101,Bafuka PHCU,PHCU,"91040102","4.97822","27.7804","1"
Western Equatoria,SS10,Ezo,SS1001,Andari,SS100101,Bangangai PHCU,PHCU,"91040103","4.918405","27.716547","1"
Western Equatoria,SS10,Ezo,SS1001,Andari,SS100101,Baragu PHCU,PHCU,"91040104","4.982557","27.688099","1"
Western Equatoria,SS10,Ezo,SS1001,Bagidi,SS100102,Bagidi PHCU,PHCU,"91040201","5.18261","27.66991","1"
Western Equatoria,SS10,Ezo,SS1001,Bagidi,SS100102,Bandala (Ezo) PHCU,PHCU,"91040202","5.144414","27.526344","1"
Western Equatoria,SS10,Ezo,SS1001,Bagidi,SS100102,Moso PHCU,PHCU,"91040203","5.201241","27.926925","1"
Western Equatoria,SS10,Ezo,SS1001,Bagidi,SS100102,Nangbabe PHCU,PHCU,"91040204","4.972764","27.911732","1"
Western Equatoria,SS10,Ezo,SS1001,Bariguna,SS100103,Bambaraze PHCU,PHCU,"91040301","5.174159","27.393533","1"
Western Equatoria,SS10,Ezo,SS1001,Bariguna,SS100103,Banduguyo PHCU,PHCU,"91040302","5.177448","27.442381","1"
Western Equatoria,SS10,Ezo,SS1001,Bariguna,SS100103,Bariabande PHCU,PHCU,"91040303","4.982395","27.688003","1"
Western Equatoria,SS10,Ezo,SS1001,Bariguna,SS100103,Bariguna PHCU,PHCU,"91040304","5.318322","27.27382","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Baikpa PHCU,PHCU,"91040401","5.09535","27.47464","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Degere PHCU,PHCU,"91040402","5.10313","27.43509","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,ECS Masumbu PHCU,PHCU,"91040403","5.0689","27.46859","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Ezo Hospital,Hospital,"91040404","5.07711","27.46581","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Madoro PHCC,PHCC,"91040405","5.07049","27.5349","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Manzinzi PHCU,PHCU,"91040406","5.076846","27.465641","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Mariagba PHCU,PHCU,"91040407","5.030691","27.614779","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Nanzinga PHCU,PHCU,"91040408","4.923133","28.032132","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Mangbangau PHCU,PHCU,"91040409","5.05346","27.49858","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Napere PHCU,PHCU,"91040410","5.07323","27.47618","1"
Western Equatoria,SS10,Ezo,SS1001,Ezo Centre,SS100104,Ezo PHCC,PHCC,"91040411","5.07711","27.46581","1"
Western Equatoria,SS10,Ezo,SS1001,Naandi,SS100105,Diabio PHCU,PHCU,"91040501","4.97167","28.02514","1"
Western Equatoria,SS10,Ezo,SS1001,Naandi,SS100105,Naandi PHCC,PHCC,"91040502","5.972244","27.911891","1"
Western Equatoria,SS10,Ezo,SS1001,Naandi,SS100105,Nagasi PHCU,PHCU,"91040503","4.815416","27.901414","1"
Western Equatoria,SS10,Ezo,SS1001,Naandi,SS100105,Nyasi PHCU,PHCU,"91040504","4.858983","27.87545","1"
Western Equatoria,SS10,Ezo,SS1001,Yangiri,SS100106,Mafuyu PHCU,PHCU,"91040601","4.814246","27.867815","1"
